"DIVEID","LOCATION","SITENAME","LATITUDE","LONGITUDE","DATE","DEPTH","TEMP","SPECIES_COMMON","ABUNDANCE","SPECIES_SCIENTIFIC","DAY","MONTH","YEAR","OWNER","DATATYPE"
"22","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.5,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"22","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.5,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"22","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.5,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"22","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.5,15,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"22","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.5,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"23","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.9,15,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"23","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.9,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"23","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.9,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"23","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.9,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"23","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.9,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"23","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.9,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"23","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.9,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"23","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.9,15,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"23","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.9,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"29","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3,18,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"29","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3,18,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"29","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3,18,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"29","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3,18,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"29","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3,18,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"29","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3,18,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"29","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3,18,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"29","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3,18,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"29","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3,18,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"33","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3.3,17,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"33","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3.3,17,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"33","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3.3,17,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"33","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3.3,17,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"33","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3.3,17,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"33","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3.3,17,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"33","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3.3,17,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"33","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3.3,17,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"33","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",3.3,17,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"36","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7,17,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"36","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7,17,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"36","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7,17,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"36","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7,17,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"36","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7,17,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"36","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7,17,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"36","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7,17,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"36","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7,17,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"36","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7,17,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"37","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",8,16,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"37","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",8,16,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"37","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",8,16,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"37","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",8,16,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"37","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",8,16,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"37","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",8,16,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"37","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",8,16,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"37","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",8,16,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"37","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",8,16,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"40","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.5,16,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"40","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.5,16,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"40","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.5,16,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"40","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.5,16,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"40","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.5,16,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"40","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.5,16,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"40","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.5,16,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"40","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.5,16,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"40","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",4.5,16,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"41","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.5,16,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"41","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.5,16,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"41","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.5,16,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"41","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.5,16,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"41","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.5,16,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"41","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.5,16,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"41","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.5,16,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"41","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.5,16,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"41","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.5,16,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"42","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.5,17,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"42","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.5,17,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"42","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.5,17,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"42","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.5,17,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"42","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.5,17,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"42","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.5,17,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"42","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.5,17,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"42","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.5,17,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"42","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.5,17,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"43","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6,17,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"43","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6,17,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"43","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6,17,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"43","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6,17,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"43","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6,17,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"43","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6,17,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"43","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6,17,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"43","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6,17,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"43","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6,17,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"44","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.9,13,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"44","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.9,13,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"44","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.9,13,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"44","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.9,13,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"44","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.9,13,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"44","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.9,13,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"44","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.9,13,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"44","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.9,13,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"44","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",6.9,13,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"45","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.3,16,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"45","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.3,16,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"45","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.3,16,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"45","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.3,16,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"45","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.3,16,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"45","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.3,16,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"45","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.3,16,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"45","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.3,16,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"45","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",5.3,16,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"46","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7.2,16,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"46","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7.2,16,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"46","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7.2,16,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"46","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7.2,16,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"46","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7.2,16,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"46","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7.2,16,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"46","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7.2,16,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"46","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7.2,16,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"46","FB","KB harbour reef",-34.11808333,18.45008333,"13/02/2020",7.2,16,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"30","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"30","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"30","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"30","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"30","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"30","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"30","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"30","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"30","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"31","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"31","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"31","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"31","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"31","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"31","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"31","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"31","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"31","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"34","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",8,16,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"34","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",8,16,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"34","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",8,16,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"34","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",8,16,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"34","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",8,16,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"34","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",8,16,"PUFFADDERSHYSHARK",1,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"34","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",8,16,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"34","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",8,16,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"34","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",8,16,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"35","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7.3,16,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"35","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7.3,16,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
"35","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7.3,16,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","02","2020","SANPARKS","UVC-S"
"35","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7.3,16,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","02","2020","SANPARKS","UVC-S"
"35","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7.3,16,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","02","2020","SANPARKS","UVC-S"
"35","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7.3,16,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","02","2020","SANPARKS","UVC-S"
"35","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7.3,16,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","02","2020","SANPARKS","UVC-S"
"35","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7.3,16,"SHYSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"35","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7.3,16,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","02","2020","SANPARKS","UVC-S"
"47","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7.4,15,"CATSHARK",0,NA,"13","02","2020","SANPARKS","UVC-S"
"47","FB","Glencairn quarry",-34.15766667,18.4375,"13/02/2020",7.4,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","02","2020","SANPARKS","UVC-S"
