"Deployment.No.","Date","Project.Name","Location","Management","Bait.Type","LONGITUDE","LATITUDE","Distance.to.center..km.","Time.in..24hr.","Time.Out..24hr.","Deployment.Time","Total.Video.Time..m.","Video.Method","Depth..m.","Temp","Camera.Type","Frame.Rate","Resolution","Habitat","Total.MaxN","Total.MaxN.SR","Species.Richness","Sharks","Rays","DATATYPE","OWNER","DATE_FORMATTED","DAY","MONTH","YEAR","SPECIES_COMMON","ABUNDANCE","SPECIES_SCIENTIFIC"
5,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.869202,-34.462942,20.4119603,"9:44","11:17","1:33",86.65,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Soupfin",0,"Galeorhinus galeus"
5,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.869202,-34.462942,20.4119603,"9:44","11:17","1:33",86.65,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Blue Stingray",0,"Dasyatis chrysonota"
5,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.869202,-34.462942,20.4119603,"9:44","11:17","1:33",86.65,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Butterfly Ray",0,"Unknown"
5,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.869202,-34.462942,20.4119603,"9:44","11:17","1:33",86.65,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Short tailed.Stingray",0,"Bathytoshia brevicaudata"
5,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.869202,-34.462942,20.4119603,"9:44","11:17","1:33",86.65,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Duckbill Ray",0,"Aetomylaeus bovinus"
5,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.869202,-34.462942,20.4119603,"9:44","11:17","1:33",86.65,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Eagle Ray",0,"Unknown"
5,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.869202,-34.462942,20.4119603,"9:44","11:17","1:33",86.65,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Batoids",0,NA
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Bronze Whaler",0,"Carcharhinus brachyurus"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Dark Shyshark",0,"Haploblepharus pictus"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Great White.Shark",0,"Carcharodon carcharias"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Leopard Catshark",0,"Poroderma pantherinum"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Puffadder Shyshark",0,"Haploblepharus edwardsii"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Pyjama Catshark",0,"Poroderma africanum"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Ragged Tooth",0,"Carcharias taurus"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Smooth Hammerhead",0,"SPHYRNA ZYGAENA"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Smooth Hound",0,"Mustelus mustelus"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Spotted Gully",0,"Triakis megalopterus"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Soupfin",0,"Galeorhinus galeus"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Blue Stingray",0,"Dasyatis chrysonota"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Butterfly Ray",0,"Unknown"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Short tailed.Stingray",0,"Bathytoshia brevicaudata"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Duckbill Ray",0,"Aetomylaeus bovinus"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Eagle Ray",0,"Unknown"
6,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.870366,-34.464336,20.50832231,"11:26","12:27","1:01",68.03,"Mono-BRUVs",7.5,21,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Batoids",0,NA
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Bronze Whaler",0,"Carcharhinus brachyurus"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Dark Shyshark",0,"Haploblepharus pictus"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Great White.Shark",0,"Carcharodon carcharias"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Leopard Catshark",1,"Poroderma pantherinum"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Puffadder Shyshark",0,"Haploblepharus edwardsii"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Pyjama Catshark",1,"Poroderma africanum"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Ragged Tooth",0,"Carcharias taurus"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Smooth Hammerhead",0,"SPHYRNA ZYGAENA"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Smooth Hound",0,"Mustelus mustelus"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Spotted Gully",0,"Triakis megalopterus"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Soupfin",0,"Galeorhinus galeus"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Blue Stingray",0,"Dasyatis chrysonota"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Butterfly Ray",0,"Unknown"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Short tailed.Stingray",0,"Bathytoshia brevicaudata"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Duckbill Ray",0,"Aetomylaeus bovinus"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Eagle Ray",0,"Unknown"
7,"1/22/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.868774,-34.467177,20.345567,"6:29","9:03","2:34",88.72,"Mono-BRUVs",16,21,"GoPro Hero 6",60,"1080p","Reef",2,2,2,2,0,"BRUVS","ALBANO_P",2019-01-22,"22","01","2019","Batoids",0,NA
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Bronze Whaler",0,"Carcharhinus brachyurus"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Dark Shyshark",0,"Haploblepharus pictus"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Great White.Shark",0,"Carcharodon carcharias"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Leopard Catshark",0,"Poroderma pantherinum"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Puffadder Shyshark",0,"Haploblepharus edwardsii"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Pyjama Catshark",0,"Poroderma africanum"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Ragged Tooth",0,"Carcharias taurus"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Smooth Hammerhead",0,"SPHYRNA ZYGAENA"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Smooth Hound",0,"Mustelus mustelus"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Spotted Gully",0,"Triakis megalopterus"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Soupfin",0,"Galeorhinus galeus"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Blue Stingray",0,"Dasyatis chrysonota"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Butterfly Ray",0,"Unknown"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Short tailed.Stingray",0,"Bathytoshia brevicaudata"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Duckbill Ray",0,"Aetomylaeus bovinus"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Eagle Ray",0,"Unknown"
8,"1/23/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.870189,-34.454747,20.58515252,"6:31","8:30","1:59",72.15,"Mono-BRUVs",7.5,20,"GoPro Hero 6",60,"1080p","Rubble",0,0,0,0,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Batoids",0,NA
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Bronze Whaler",0,"Carcharhinus brachyurus"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Dark Shyshark",0,"Haploblepharus pictus"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Great White.Shark",0,"Carcharodon carcharias"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Leopard Catshark",0,"Poroderma pantherinum"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Puffadder Shyshark",0,"Haploblepharus edwardsii"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Pyjama Catshark",2,"Poroderma africanum"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Ragged Tooth",0,"Carcharias taurus"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Smooth Hammerhead",0,"SPHYRNA ZYGAENA"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Smooth Hound",0,"Mustelus mustelus"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Spotted Gully",0,"Triakis megalopterus"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Soupfin",0,"Galeorhinus galeus"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Blue Stingray",0,"Dasyatis chrysonota"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Butterfly Ray",0,"Unknown"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Short tailed.Stingray",0,"Bathytoshia brevicaudata"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Duckbill Ray",0,"Aetomylaeus bovinus"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Eagle Ray",0,"Unknown"
9,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871797,-34.450913,20.78378688,"6:22","8:18","1:56",91.35,"Mono-BRUVs",7.4,20,"GoPro Hero 6",60,"1080p","Reef",2,2,1,2,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Batoids",0,NA
10,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871646,-34.449227,20.79573055,"8:24","9:50","1:26",76.13,"Mono-BRUVs",8.7,21,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Bronze Whaler",0,"Carcharhinus brachyurus"
10,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871646,-34.449227,20.79573055,"8:24","9:50","1:26",76.13,"Mono-BRUVs",8.7,21,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Dark Shyshark",0,"Haploblepharus pictus"
10,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871646,-34.449227,20.79573055,"8:24","9:50","1:26",76.13,"Mono-BRUVs",8.7,21,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Great White.Shark",0,"Carcharodon carcharias"
10,"1/23/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.871646,-34.449227,20.79573055,"8:24","9:50","1:26",76.13,"Mono-BRUVs",8.7,21,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-01-23,"23","01","2019","Leopard Catshark",0,"Poroderma pantherinum"
