"speciesrange","area_km2","perc_in_area","range_in_area","CUR_NME","SPECIES_SCIENTIFIC","type"
128100,4313.19675,0.000267631363921234,34.28357771831,"Agulhas Bank Complex Marine Protected Area","DIPTURUS DOUTREI","iucn"
4800,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","DIPTURUS LANCEOROSTRATUS","iucn"
183700,4313.19675,0.0234783855060745,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","DIPTURUS PULLOPUNCTATUS","iucn"
231700,4313.19675,0.0181790434396602,4212.08436496927,"Agulhas Bank Complex Marine Protected Area","DIPTURUS SPRINGERI","iucn"
3700,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","DIPTURUS STENORHYNCHUS","iucn"
246500,4313.19675,0.017496873904527,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","ECHINORHINUS BRUCUS","iucn"
700,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","ELECTROLUX ADDISONI","iucn"
800,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","ERIDACNIS SINUANS","iucn"
240900,4313.19675,0.0179036090388788,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","ETMOPTERUS BIGELOWI","iucn"
71200,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","ETMOPTERUS COMPAGNOI","iucn"
441700,4313.19675,0.00976449947354742,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","ETMOPTERUS LUCIFER","iucn"
276500,4313.19675,0.0155984789058441,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","ETMOPTERUS PUSILLUS","iucn"
91400,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","ETMOPTERUS SCULPTUS","iucn"
5500,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","ETMOPTERUS SENTOSUS","iucn"
47500,4313.19675,0.0815968490095822,3875.85032795515,"Agulhas Bank Complex Marine Protected Area","ETMOPTERUS VIATOR","iucn"
104000,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","EUPROTOMICROIDES ZANTEDESCHIA","iucn"
197700,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","EUPROTOMICRUS BISPINATUS","iucn"
137800,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","GALEOCERDO CUVIER","iucn"
209600,4313.19675,0.0205771918772228,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","GALEORHINUS GALEUS","iucn"
32700,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","GALEUS POLLI","iucn"
26700,4313.19675,0.0119002979649368,317.737955663813,"Agulhas Bank Complex Marine Protected Area","GYMNURA NATALENSIS","iucn"
9500,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HALAELURUS LINEATUS","iucn"
68200,4313.19675,0.0329201673825106,2245.15541548722,"Agulhas Bank Complex Marine Protected Area","HALAELURUS NATALENSIS","iucn"
60800,4313.19675,0.0476500186975673,2897.12113681209,"Agulhas Bank Complex Marine Protected Area","HAPLOBLEPHARUS EDWARDSII","iucn"
4100,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HAPLOBLEPHARUS FUSCUS","iucn"
4800,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HAPLOBLEPHARUS KISTNASAMYI","iucn"
7200,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HAPLOBLEPHARUS PICTUS","iucn"
36400,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HARRIOTTA RALEIGHANA","iucn"
49000,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HEMIPRISTIS ELONGATA","iucn"
177600,4313.19675,0.0242847940172629,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","HEPTRANCHIAS PERLO","iucn"
11000,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HETERODONTUS RAMALHEIRA","iucn"
11600,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HETERONARCE GARMANI","iucn"
143100,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HETEROSCYMNOIDES MARLEYI","iucn"
263900,4313.19675,0.0163432338668658,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","HEXANCHUS GRISEUS","iucn"
6900,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HEXANCHUS NAKAMURAI","iucn"
325900,4313.19675,0.0132340577399997,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","HEXATRYGON BICKELLI","iucn"
5700,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HIMANTURA UARNAK","iucn"
600,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HOLOALAELURUS PUNCTATUS","iucn"
10200,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HOLOHALAELURUS FAVUS","iucn"
600,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HOLOHALAELURUS PUNCTATUS","iucn"
247100,4313.19675,0.017454388577361,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","HOLOHALAELURUS REGANI","iucn"
120500,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HYDROLAGUS AFFINIS","iucn"
32900,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HYDROLAGUS AFRICANUS","iucn"
99900,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","HYPOGALEUS HYUGAENSIS","iucn"
857200,4313.19675,0.00503147388878429,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","ISURUS OXYRINCHUS","iucn"
1002600,4313.19675,0.004301794751113,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","ISURUS PAUCUS","iucn"
999100,4313.19675,0.00431686459560194,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","LAMNA NASUS","iucn"
8500,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","LEUCORAJA COMPAGNOI","iucn"
187000,4313.19675,0.0207621091310519,3882.51440750671,"Agulhas Bank Complex Marine Protected Area","LEUCORAJA WALLACEI","iucn"
300,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","LOXODON MACRORHINUS","iucn"
31700,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","MALACORAJA SPINACIDERMIS","iucn"
1041600,4313.19675,0.00414072524718308,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","MEGACHASMA PELAGIOS","iucn"
304400,4313.19675,0.0141687891506764,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","MITSUKURINA OWSTONI","iucn"
222300,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","MOBULA ALFREDI","iucn"
199500,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","MOBULA BIROSTRIS","iucn"
131200,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","MOBULA EREGOODOO","iucn"
226800,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","MOBULA KUHLII","iucn"
290000,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","MOBULA MOBULAR","iucn"
1041600,4313.19675,0.00414072524718308,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","MOBULA TARAPACANA","iucn"
1041600,4313.19675,0.00414072524718308,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","MOBULA THURSTONI","iucn"
14500,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","MUSTELUS MOSIS","iucn"
192300,4313.19675,0.0224283901064269,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","MUSTELUS MUSTELUS","iucn"
205800,4313.19675,0.0209571400265593,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","MUSTELUS PALUMBES","iucn"
175300,4313.19675,0.0246034193808665,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","MYLIOBATIS AQUILA","iucn"
86900,4313.19675,0.0496315237913222,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","NARKE CAPENSIS","iucn"
6100,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","NEBRIUS FERRUGINEUS","iucn"
32600,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","NEGAPRION ACUTIDENS","iucn"
109800,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","NEORAJA STEHMANNI","iucn"
175200,4313.19675,0.0246174624284583,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","NOTORYNCHUS CEPEDIANUS","iucn"
77800,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","ODONTASPIS FEROX","iucn"
125000,4313.19675,0.010355177257866,1294.39715723325,"Agulhas Bank Complex Marine Protected Area","OXYNOTUS CENTRINA","iucn"
44100,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","PATEOBATIS JENKINSII","iucn"
118800,4313.19675,0.0363045405510597,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","PLIOTREMA WARRENI","iucn"
42200,4313.19675,0.0503654484642404,2125.42192519094,"Agulhas Bank Complex Marine Protected Area","PORODERMA AFRICANUM","iucn"
115400,4313.19675,0.037374171728474,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","PORODERMA PANTHERINUM","iucn"
1041600,4313.19675,0.00414072524718308,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","PRIONACE GLAUCA","iucn"
6000,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","PRISTIS PRISTIS","iucn"
6300,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","PRISTIS ZIJSRON","iucn"
274600,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","PSEUDOCARCHARIAS KAMOHARAI","iucn"
168100,4313.19675,0.0256572243751689,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","PTEROPLATYTRYGON VIOLACEA","iucn"
70200,4313.19675,0.0585621756144243,4111.06472813258,"Agulhas Bank Complex Marine Protected Area","RAJA OCELLIFERA","iucn"
203000,4313.19675,0.020749184063888,4212.08436496927,"Agulhas Bank Complex Marine Protected Area","RAJA STRAELENI","iucn"
171100,4313.19675,0.0252073607099117,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","RAJA STRAELINI","iucn"
209000,4313.19675,0.0121817086027594,2545.97709797671,"Agulhas Bank Complex Marine Protected Area","RAJELLA BARNARDI","iucn"
206500,4313.19675,0.01179019950926,2434.67619866218,"Agulhas Bank Complex Marine Protected Area","RAJELLA CAUDASPINOSA","iucn"
70300,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","RAJELLA DISSIMILIS","iucn"
190700,4313.19675,0.00742321107505112,1415.60635201225,"Agulhas Bank Complex Marine Protected Area","RAJELLA LEOPARDA","iucn"
21200,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","RAJELLA RAVIDULA","iucn"
5000,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","RHINA ANCYLOSTOMA","iucn"
729400,4313.19675,0.00591305102476816,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","RHINCODON TYPUS","iucn"
6500,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","RHINOBATOS AUSTINI","iucn"
5000,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","RHINOBATOS HOLCORHYNCHUS","iucn"
107600,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","RHINOCHIMAERA ATLANTICA","iucn"
1700,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","RHIZOPRIONODON ACUTUS","iucn"
11800,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","RHYNCHOBATUS DJIDDENSIS","iucn"
265400,4313.19675,0.0162508644214992,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","ROSTRORAJA ALBA","iucn"
202000,4313.19675,0.0213513832547817,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","SCYLIORHINUS CAPENSIS","iucn"
8900,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","SCYLLIOGALEUS QUECKETTI","iucn"
35200,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","SOMNIOSUS ANTARCTICUS","iucn"
66900,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","SPHYRNA LEWINI","iucn"
86500,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","SPHYRNA MOKARRAN","iucn"
286900,4313.19675,0.0150330408416378,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","SPHYRNA ZYGAENA","iucn"
218400,4313.19675,0.0197480742557962,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","SQUALUS ACANTHIAS","iucn"
6600,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","SQUALUS ACUTIPINNIS","iucn"
118700,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","SQUALUS BASSI","iucn"
2100,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","SQUALUS BLAINVILLE","iucn"
15700,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","SQUALUS MAHIA","iucn"
172300,4313.19675,0.024446223824546,4212.08436496927,"Agulhas Bank Complex Marine Protected Area","SQUALUS MARGARETSMITHAE","iucn"
89400,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","SQUATINA AFRICANA","iucn"
127500,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","STEGOSTOMA TIGRINUM","iucn"
2500,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","TAENIURA LYMMA","iucn"
34500,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","TAENIUROPS MEYENI","iucn"
141300,4313.19675,0.0140606525215054,1986.77020128872,"Agulhas Bank Complex Marine Protected Area","TETRONARCE COWLEYI","iucn"
122900,4313.19675,0.0350934045359308,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","TETRONARCE NOBILIANA","iucn"
147200,4313.19675,0.0293001319121324,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","TORPEDO FUSCOMACULATA","iucn"
30800,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","TORPEDO MARMORATA","iucn"
7500,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","TORPEDO SINUSPERSICI","iucn"
1900,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","TRIAENODON OBESUS","iucn"
15400,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","TRIAKIS MEGALOPTERUS","iucn"
56600,4313.19675,0,0,"Agulhas Bank Complex Marine Protected Area","UROGYMNUS ASPERRIMUS","iucn"
253800,4313.19675,0.016993614726028,4312.97941746589,"Agulhas Bank Complex Marine Protected Area","ZAMEUS SQUAMULOSUS","iucn"
24400,6257.5092,0,0,"Agulhas Front Marine Protected Area","ACROTERIOBATUS ANNULATUS","iucn"
200,6257.5092,0,0,"Agulhas Front Marine Protected Area","ACROTERIOBATUS BLOCHII","iucn"
7500,6257.5092,0,0,"Agulhas Front Marine Protected Area","ACROTERIOBATUS LEUCOSPILUS","iucn"
46900,6257.5092,0,0,"Agulhas Front Marine Protected Area","ACROTERIOBATUS OCELLATUS","iucn"
105000,6257.5092,0,0,"Agulhas Front Marine Protected Area","AETOBATUS OCELLATUS","iucn"
89900,6257.5092,0,0,"Agulhas Front Marine Protected Area","AETOMYLAEUS BOVINUS","iucn"
337400,6257.5092,0,0,"Agulhas Front Marine Protected Area","ALOPIAS PELAGICUS","iucn"
1041600,6257.5092,0.0059636135994464,6211.69992518337,"Agulhas Front Marine Protected Area","ALOPIAS SUPERCILIOSUS","iucn"
983500,6257.5092,0.00631591248112188,6211.69992518337,"Agulhas Front Marine Protected Area","ALOPIAS VULPINUS","iucn"
207900,6257.5092,0,0,"Agulhas Front Marine Protected Area","AMBLYRAJA HYPERBOREA","iucn"
4300,6257.5092,0,0,"Agulhas Front Marine Protected Area","AMBLYRAJA ROBERTSI","iucn"
1500,6257.5092,0,0,"Agulhas Front Marine Protected Area","ANACANTHOBATIS MARMORATA","iucn"
50500,6257.5092,0,0,"Agulhas Front Marine Protected Area","APRISTURUS MICROPS","iucn"
39200,6257.5092,0,0,"Agulhas Front Marine Protected Area","APRISTURUS SALDANHA","iucn"
55800,6257.5092,0,0,"Agulhas Front Marine Protected Area","BATHYRAJA SMITHII","iucn"
122700,6257.5092,0,0,"Agulhas Front Marine Protected Area","BATHYTOSHIA BREVICAUDATA","iucn"
230400,6257.5092,0,0,"Agulhas Front Marine Protected Area","BATHYTOSHIA LATA","iucn"
173400,6257.5092,0,0,"Agulhas Front Marine Protected Area","CALLORHINCHUS CAPENSIS","iucn"
10600,6257.5092,0,0,"Agulhas Front Marine Protected Area","CARCHARHINUS ALBIMARGINATUS","iucn"
21200,6257.5092,0,0,"Agulhas Front Marine Protected Area","CARCHARHINUS ALTIMUS","iucn"
3400,6257.5092,0,0,"Agulhas Front Marine Protected Area","CARCHARHINUS AMBOINENSIS","iucn"
85800,6257.5092,0,0,"Agulhas Front Marine Protected Area","CARCHARHINUS BRACHYURUS","iucn"
98000,6257.5092,0,0,"Agulhas Front Marine Protected Area","CARCHARHINUS BREVIPINNA","iucn"
152100,6257.5092,0,0,"Agulhas Front Marine Protected Area","CARCHARHINUS FALCIFORMIS","iucn"
2700,6257.5092,0,0,"Agulhas Front Marine Protected Area","CARCHARHINUS HUMANI","iucn"
76000,6257.5092,0,0,"Agulhas Front Marine Protected Area","CARCHARHINUS LEUCAS","iucn"
18800,6257.5092,0,0,"Agulhas Front Marine Protected Area","CARCHARHINUS LIMBATUS","iucn"
1016500,6257.5092,0.00611087056092805,6211.69992518337,"Agulhas Front Marine Protected Area","CARCHARHINUS LONGIMANUS","iucn"
700,6257.5092,0,0,"Agulhas Front Marine Protected Area","CARCHARHINUS MELANOPTERUS","iucn"
290000,6257.5092,0,0,"Agulhas Front Marine Protected Area","CARCHARHINUS OBSCURUS","iucn"
8700,6257.5092,0,0,"Agulhas Front Marine Protected Area","CARCHARHINUS PLUMBEUS","iucn"
3100,6257.5092,0,0,"Agulhas Front Marine Protected Area","CARCHARHINUS SORRAH","iucn"
152600,6257.5092,0,0,"Agulhas Front Marine Protected Area","CARCHARIAS TAURUS","iucn"
1041600,6257.5092,0.0059636135994464,6211.69992518337,"Agulhas Front Marine Protected Area","CARCHARODON CARCHARIAS","iucn"
46800,6257.5092,0,0,"Agulhas Front Marine Protected Area","CENTROPHORUS GRANULOSUS","iucn"
17800,6257.5092,0,0,"Agulhas Front Marine Protected Area","CENTROPHORUS MOLUCCENSIS","iucn"
294100,6257.5092,0,0,"Agulhas Front Marine Protected Area","CENTROPHORUS SQUAMOSUS","iucn"
76600,6257.5092,0,0,"Agulhas Front Marine Protected Area","CENTROPHORUS UYATO","iucn"
118800,6257.5092,0,0,"Agulhas Front Marine Protected Area","CENTROSCYLLIUM FABRICII","iucn"
112900,6257.5092,0,0,"Agulhas Front Marine Protected Area","CENTROSCYMNUS COELOLEPIS","iucn"
101900,6257.5092,0,0,"Agulhas Front Marine Protected Area","CENTROSCYMNUS OWSTONII","iucn"
126000,6257.5092,0,0,"Agulhas Front Marine Protected Area","CENTROSELACHUS CREPIDATER","iucn"
2500,6257.5092,0,0,"Agulhas Front Marine Protected Area","CEPHALOSCYLLIUM SUFFLANS","iucn"
568100,6257.5092,0,0,"Agulhas Front Marine Protected Area","CETORHINUS MAXIMUS","iucn"
12400,6257.5092,0,0,"Agulhas Front Marine Protected Area","CHIMAERA NOTAFRICANA","iucn"
43300,6257.5092,0,0,"Agulhas Front Marine Protected Area","CHLAMYDOSELACHUS AFRICANA","iucn"
56800,6257.5092,0,0,"Agulhas Front Marine Protected Area","CIRRHIGALEUS ASPER","iucn"
17500,6257.5092,0,0,"Agulhas Front Marine Protected Area","CRURIRAJA DURBANENSIS","iucn"
185100,6257.5092,0,0,"Agulhas Front Marine Protected Area","CRURIRAJA HULLEYI","iucn"
10100,6257.5092,0,0,"Agulhas Front Marine Protected Area","CRURIRAJA PARCOMACULATA","iucn"
104300,6257.5092,0,0,"Agulhas Front Marine Protected Area","DALATIAS LICHA","iucn"
45000,6257.5092,0,0,"Agulhas Front Marine Protected Area","DASYATIS CHRYSONOTA","iucn"
246700,6257.5092,0,0,"Agulhas Front Marine Protected Area","DEANIA CALCEA","iucn"
13100,6257.5092,0,0,"Agulhas Front Marine Protected Area","DEANIA PROFUNDORUM","iucn"
400,6257.5092,0,0,"Agulhas Front Marine Protected Area","DEANIA QUADRISPINOSA","iucn"
2800,6257.5092,0,0,"Agulhas Front Marine Protected Area","DIPTURUS CAMPBELLI","iucn"
